 #  energy  real  imag
  0.000000000000000E+000   1.767010      0.0000000E+00
  1.333333333333333E-003   1.767094      0.0000000E+00
  2.666666666666667E-003   1.767177      0.0000000E+00
  4.000000000000000E-003   1.767261      0.0000000E+00
  5.333333333333333E-003   1.767344      0.0000000E+00
  6.666666666666667E-003   1.767428      0.0000000E+00
  8.000000000000000E-003   1.767512      0.0000000E+00
  9.333333333333334E-003   1.767595      0.0000000E+00
  1.066666666666667E-002   1.767679      0.0000000E+00
  1.200000000000000E-002   1.767763      0.0000000E+00
  1.333333333333333E-002   1.767847      0.0000000E+00
  1.466666666666667E-002   1.767930      0.0000000E+00
  1.600000000000000E-002   1.768014      0.0000000E+00
  1.733333333333333E-002   1.768098      0.0000000E+00
  1.866666666666667E-002   1.768182      0.0000000E+00
  2.000000000000000E-002   1.768266      0.0000000E+00
  2.133333333333333E-002   1.768349      0.0000000E+00
  2.266666666666667E-002   1.768433      0.0000000E+00
  2.400000000000000E-002   1.768517      0.0000000E+00
  2.533333333333333E-002   1.768601      0.0000000E+00
  2.666666666666667E-002   1.768685      0.0000000E+00
  2.800000000000000E-002   1.768769      0.0000000E+00
  2.933333333333333E-002   1.768853      0.0000000E+00
  3.066666666666666E-002   1.768937      0.0000000E+00
  3.200000000000000E-002   1.769021      0.0000000E+00
  3.333333333333333E-002   1.769105      0.0000000E+00
  3.466666666666667E-002   1.769189      0.0000000E+00
  3.600000000000000E-002   1.769273      0.0000000E+00
  3.733333333333334E-002   1.769357      0.0000000E+00
  3.866666666666667E-002   1.769441      0.0000000E+00
  4.000000000000000E-002   1.769526      0.0000000E+00
  4.133333333333333E-002   1.769610      0.0000000E+00
  4.266666666666667E-002   1.769694      0.0000000E+00
  4.400000000000000E-002   1.769778      0.0000000E+00
  4.533333333333334E-002   1.769862      0.0000000E+00
  4.666666666666667E-002   1.769947      0.0000000E+00
  4.800000000000000E-002   1.770031      0.0000000E+00
  4.933333333333333E-002   1.770115      0.0000000E+00
  5.066666666666667E-002   1.770200      0.0000000E+00
  5.200000000000000E-002   1.770284      0.0000000E+00
  5.333333333333334E-002   1.770368      0.0000000E+00
  5.466666666666667E-002   1.770453      0.0000000E+00
  5.600000000000000E-002   1.770537      0.0000000E+00
  5.733333333333333E-002   1.770621      0.0000000E+00
  5.866666666666667E-002   1.770706      0.0000000E+00
  6.000000000000000E-002   1.770790      0.0000000E+00
  6.133333333333333E-002   1.770875      0.0000000E+00
  6.266666666666666E-002   1.770959      0.0000000E+00
  6.400000000000000E-002   1.771044      0.0000000E+00
  6.533333333333333E-002   1.771128      0.0000000E+00
  6.666666666666667E-002   1.771213      0.0000000E+00
  6.800000000000000E-002   1.771297      0.0000000E+00
  6.933333333333333E-002   1.771382      0.0000000E+00
  7.066666666666667E-002   1.771466      0.0000000E+00
  7.199999999999999E-002   1.771551      0.0000000E+00
  7.333333333333333E-002   1.771636      0.0000000E+00
  7.466666666666667E-002   1.771720      0.0000000E+00
  7.600000000000000E-002   1.771805      0.0000000E+00
  7.733333333333334E-002   1.771890      0.0000000E+00
  7.866666666666666E-002   1.771975      0.0000000E+00
  8.000000000000000E-002   1.772059      0.0000000E+00
  8.133333333333333E-002   1.772144      0.0000000E+00
  8.266666666666667E-002   1.772229      0.0000000E+00
  8.400000000000001E-002   1.772314      0.0000000E+00
  8.533333333333333E-002   1.772398      0.0000000E+00
  8.666666666666667E-002   1.772483      0.0000000E+00
  8.799999999999999E-002   1.772568      0.0000000E+00
  8.933333333333333E-002   1.772653      0.0000000E+00
  9.066666666666667E-002   1.772738      0.0000000E+00
  9.200000000000000E-002   1.772823      0.0000000E+00
  9.333333333333334E-002   1.772908      0.0000000E+00
  9.466666666666666E-002   1.772993      0.0000000E+00
  9.600000000000000E-002   1.773078      0.0000000E+00
  9.733333333333333E-002   1.773163      0.0000000E+00
  9.866666666666667E-002   1.773248      0.0000000E+00
  0.100000000000000        1.773333      0.0000000E+00
  0.101333333333333        1.773418      0.0000000E+00
  0.102666666666667        1.773503      0.0000000E+00
  0.104000000000000        1.773588      0.0000000E+00
  0.105333333333333        1.773673      0.0000000E+00
  0.106666666666667        1.773759      0.0000000E+00
  0.108000000000000        1.773844      0.0000000E+00
  0.109333333333333        1.773929      0.0000000E+00
  0.110666666666667        1.774014      0.0000000E+00
  0.112000000000000        1.774099      0.0000000E+00
  0.113333333333333        1.774185      0.0000000E+00
  0.114666666666667        1.774270      0.0000000E+00
  0.116000000000000        1.774355      0.0000000E+00
  0.117333333333333        1.774441      0.0000000E+00
  0.118666666666667        1.774526      0.0000000E+00
  0.120000000000000        1.774611      0.0000000E+00
  0.121333333333333        1.774697      0.0000000E+00
  0.122666666666667        1.774782      0.0000000E+00
  0.124000000000000        1.774867      0.0000000E+00
  0.125333333333333        1.774953      0.0000000E+00
  0.126666666666667        1.775038      0.0000000E+00
  0.128000000000000        1.775124      0.0000000E+00
  0.129333333333333        1.775209      0.0000000E+00
  0.130666666666667        1.775295      0.0000000E+00
  0.132000000000000        1.775380      0.0000000E+00
  0.133333333333333        1.775466      0.0000000E+00
  0.134666666666667        1.775551      0.0000000E+00
  0.136000000000000        1.775637      0.0000000E+00
  0.137333333333333        1.775723      0.0000000E+00
  0.138666666666667        1.775808      0.0000000E+00
  0.140000000000000        1.775894      0.0000000E+00
  0.141333333333333        1.775980      0.0000000E+00
  0.142666666666667        1.776065      0.0000000E+00
  0.144000000000000        1.776151      0.0000000E+00
  0.145333333333333        1.776237      0.0000000E+00
  0.146666666666667        1.776323      0.0000000E+00
  0.148000000000000        1.776408      0.0000000E+00
  0.149333333333333        1.776494      0.0000000E+00
  0.150666666666667        1.776580      0.0000000E+00
  0.152000000000000        1.776666      0.0000000E+00
  0.153333333333333        1.776752      0.0000000E+00
  0.154666666666667        1.776838      0.0000000E+00
  0.156000000000000        1.776924      0.0000000E+00
  0.157333333333333        1.777009      0.0000000E+00
  0.158666666666667        1.777095      0.0000000E+00
  0.160000000000000        1.777181      0.0000000E+00
  0.161333333333333        1.777267      0.0000000E+00
  0.162666666666667        1.777353      0.0000000E+00
  0.164000000000000        1.777439      0.0000000E+00
  0.165333333333333        1.777526      0.0000000E+00
  0.166666666666667        1.777612      0.0000000E+00
  0.168000000000000        1.777698      0.0000000E+00
  0.169333333333333        1.777784      0.0000000E+00
  0.170666666666667        1.777870      0.0000000E+00
  0.172000000000000        1.777956      0.0000000E+00
  0.173333333333333        1.778042      0.0000000E+00
  0.174666666666667        1.778129      0.0000000E+00
  0.176000000000000        1.778215      0.0000000E+00
  0.177333333333333        1.778301      0.0000000E+00
  0.178666666666667        1.778387      0.0000000E+00
  0.180000000000000        1.778473      0.0000000E+00
  0.181333333333333        1.778560      0.0000000E+00
  0.182666666666667        1.778646      0.0000000E+00
  0.184000000000000        1.778733      0.0000000E+00
  0.185333333333333        1.778819      0.0000000E+00
  0.186666666666667        1.778905      0.0000000E+00
  0.188000000000000        1.778992      0.0000000E+00
  0.189333333333333        1.779078      0.0000000E+00
  0.190666666666667        1.779165      0.0000000E+00
  0.192000000000000        1.779251      0.0000000E+00
  0.193333333333333        1.779338      0.0000000E+00
  0.194666666666667        1.779424      0.0000000E+00
  0.196000000000000        1.779511      0.0000000E+00
  0.197333333333333        1.779597      0.0000000E+00
  0.198666666666667        1.779684      0.0000000E+00
  0.200000000000000        1.779770      0.0000000E+00
  0.201333333333333        1.779857      0.0000000E+00
  0.202666666666667        1.779944      0.0000000E+00
  0.204000000000000        1.780030      0.0000000E+00
  0.205333333333333        1.780117      0.0000000E+00
  0.206666666666667        1.780204      0.0000000E+00
  0.208000000000000        1.780290      0.0000000E+00
  0.209333333333333        1.780377      0.0000000E+00
  0.210666666666667        1.780464      0.0000000E+00
  0.212000000000000        1.780551      0.0000000E+00
  0.213333333333333        1.780638      0.0000000E+00
  0.214666666666667        1.780724      0.0000000E+00
  0.216000000000000        1.780811      0.0000000E+00
  0.217333333333333        1.780898      0.0000000E+00
  0.218666666666667        1.780985      0.0000000E+00
  0.220000000000000        1.781072      0.0000000E+00
  0.221333333333333        1.781159      0.0000000E+00
  0.222666666666667        1.781246      0.0000000E+00
  0.224000000000000        1.781333      0.0000000E+00
  0.225333333333333        1.781420      0.0000000E+00
  0.226666666666667        1.781507      0.0000000E+00
  0.228000000000000        1.781594      0.0000000E+00
  0.229333333333333        1.781681      0.0000000E+00
  0.230666666666667        1.781768      0.0000000E+00
  0.232000000000000        1.781855      0.0000000E+00
  0.233333333333333        1.781942      0.0000000E+00
  0.234666666666667        1.782029      0.0000000E+00
  0.236000000000000        1.782116      0.0000000E+00
  0.237333333333333        1.782204      0.0000000E+00
  0.238666666666667        1.782291      0.0000000E+00
  0.240000000000000        1.782378      0.0000000E+00
  0.241333333333333        1.782465      0.0000000E+00
  0.242666666666667        1.782553      0.0000000E+00
  0.244000000000000        1.782640      0.0000000E+00
  0.245333333333333        1.782727      0.0000000E+00
  0.246666666666667        1.782815      0.0000000E+00
  0.248000000000000        1.782902      0.0000000E+00
  0.249333333333333        1.782989      0.0000000E+00
  0.250666666666667        1.783077      0.0000000E+00
  0.252000000000000        1.783164      0.0000000E+00
  0.253333333333333        1.783252      0.0000000E+00
  0.254666666666667        1.783339      0.0000000E+00
  0.256000000000000        1.783427      0.0000000E+00
  0.257333333333333        1.783514      0.0000000E+00
  0.258666666666667        1.783602      0.0000000E+00
  0.260000000000000        1.783689      0.0000000E+00
  0.261333333333333        1.783777      0.0000000E+00
  0.262666666666667        1.783864      0.0000000E+00
  0.264000000000000        1.783952      0.0000000E+00
  0.265333333333333        1.784039      0.0000000E+00
  0.266666666666667        1.784127      0.0000000E+00
  0.268000000000000        1.784215      0.0000000E+00
  0.269333333333333        1.784302      0.0000000E+00
  0.270666666666667        1.784390      0.0000000E+00
  0.272000000000000        1.784478      0.0000000E+00
  0.273333333333333        1.784566      0.0000000E+00
  0.274666666666667        1.784654      0.0000000E+00
  0.276000000000000        1.784741      0.0000000E+00
  0.277333333333333        1.784829      0.0000000E+00
  0.278666666666667        1.784917      0.0000000E+00
  0.280000000000000        1.785005      0.0000000E+00
  0.281333333333333        1.785093      0.0000000E+00
  0.282666666666667        1.785181      0.0000000E+00
  0.284000000000000        1.785269      0.0000000E+00
  0.285333333333333        1.785357      0.0000000E+00
  0.286666666666667        1.785444      0.0000000E+00
  0.288000000000000        1.785533      0.0000000E+00
  0.289333333333333        1.785621      0.0000000E+00
  0.290666666666667        1.785709      0.0000000E+00
  0.292000000000000        1.785797      0.0000000E+00
  0.293333333333333        1.785885      0.0000000E+00
  0.294666666666667        1.785973      0.0000000E+00
  0.296000000000000        1.786061      0.0000000E+00
  0.297333333333333        1.786149      0.0000000E+00
  0.298666666666667        1.786237      0.0000000E+00
  0.300000000000000        1.786325      0.0000000E+00
  0.301333333333333        1.786414      0.0000000E+00
  0.302666666666667        1.786502      0.0000000E+00
  0.304000000000000        1.786590      0.0000000E+00
  0.305333333333333        1.786679      0.0000000E+00
  0.306666666666667        1.786767      0.0000000E+00
  0.308000000000000        1.786855      0.0000000E+00
  0.309333333333333        1.786943      0.0000000E+00
  0.310666666666667        1.787032      0.0000000E+00
  0.312000000000000        1.787120      0.0000000E+00
  0.313333333333333        1.787209      0.0000000E+00
  0.314666666666667        1.787297      0.0000000E+00
  0.316000000000000        1.787385      0.0000000E+00
  0.317333333333333        1.787474      0.0000000E+00
  0.318666666666667        1.787562      0.0000000E+00
  0.320000000000000        1.787651      0.0000000E+00
  0.321333333333333        1.787740      0.0000000E+00
  0.322666666666667        1.787828      0.0000000E+00
  0.324000000000000        1.787917      0.0000000E+00
  0.325333333333333        1.788005      0.0000000E+00
  0.326666666666667        1.788094      0.0000000E+00
  0.328000000000000        1.788183      0.0000000E+00
