 #  energy  real  imag
  0.000000000000000E+000   1.767252      0.0000000E+00
  1.333333333333333E-003   1.767336      0.0000000E+00
  2.666666666666667E-003   1.767419      0.0000000E+00
  4.000000000000000E-003   1.767503      0.0000000E+00
  5.333333333333333E-003   1.767587      0.0000000E+00
  6.666666666666667E-003   1.767670      0.0000000E+00
  8.000000000000000E-003   1.767754      0.0000000E+00
  9.333333333333334E-003   1.767838      0.0000000E+00
  1.066666666666667E-002   1.767921      0.0000000E+00
  1.200000000000000E-002   1.768005      0.0000000E+00
  1.333333333333333E-002   1.768089      0.0000000E+00
  1.466666666666667E-002   1.768173      0.0000000E+00
  1.600000000000000E-002   1.768257      0.0000000E+00
  1.733333333333333E-002   1.768340      0.0000000E+00
  1.866666666666667E-002   1.768424      0.0000000E+00
  2.000000000000000E-002   1.768508      0.0000000E+00
  2.133333333333333E-002   1.768592      0.0000000E+00
  2.266666666666667E-002   1.768676      0.0000000E+00
  2.400000000000000E-002   1.768760      0.0000000E+00
  2.533333333333333E-002   1.768844      0.0000000E+00
  2.666666666666667E-002   1.768928      0.0000000E+00
  2.800000000000000E-002   1.769012      0.0000000E+00
  2.933333333333333E-002   1.769096      0.0000000E+00
  3.066666666666666E-002   1.769180      0.0000000E+00
  3.200000000000000E-002   1.769264      0.0000000E+00
  3.333333333333333E-002   1.769348      0.0000000E+00
  3.466666666666667E-002   1.769432      0.0000000E+00
  3.600000000000000E-002   1.769516      0.0000000E+00
  3.733333333333334E-002   1.769600      0.0000000E+00
  3.866666666666667E-002   1.769685      0.0000000E+00
  4.000000000000000E-002   1.769769      0.0000000E+00
  4.133333333333333E-002   1.769853      0.0000000E+00
  4.266666666666667E-002   1.769937      0.0000000E+00
  4.400000000000000E-002   1.770021      0.0000000E+00
  4.533333333333334E-002   1.770106      0.0000000E+00
  4.666666666666667E-002   1.770190      0.0000000E+00
  4.800000000000000E-002   1.770274      0.0000000E+00
  4.933333333333333E-002   1.770359      0.0000000E+00
  5.066666666666667E-002   1.770443      0.0000000E+00
  5.200000000000000E-002   1.770527      0.0000000E+00
  5.333333333333334E-002   1.770612      0.0000000E+00
  5.466666666666667E-002   1.770696      0.0000000E+00
  5.600000000000000E-002   1.770780      0.0000000E+00
  5.733333333333333E-002   1.770865      0.0000000E+00
  5.866666666666667E-002   1.770949      0.0000000E+00
  6.000000000000000E-002   1.771034      0.0000000E+00
  6.133333333333333E-002   1.771118      0.0000000E+00
  6.266666666666666E-002   1.771203      0.0000000E+00
  6.400000000000000E-002   1.771287      0.0000000E+00
  6.533333333333333E-002   1.771372      0.0000000E+00
  6.666666666666667E-002   1.771456      0.0000000E+00
  6.800000000000000E-002   1.771541      0.0000000E+00
  6.933333333333333E-002   1.771626      0.0000000E+00
  7.066666666666667E-002   1.771710      0.0000000E+00
  7.199999999999999E-002   1.771795      0.0000000E+00
  7.333333333333333E-002   1.771880      0.0000000E+00
  7.466666666666667E-002   1.771964      0.0000000E+00
  7.600000000000000E-002   1.772049      0.0000000E+00
  7.733333333333334E-002   1.772134      0.0000000E+00
  7.866666666666666E-002   1.772219      0.0000000E+00
  8.000000000000000E-002   1.772303      0.0000000E+00
  8.133333333333333E-002   1.772388      0.0000000E+00
  8.266666666666667E-002   1.772473      0.0000000E+00
  8.400000000000001E-002   1.772558      0.0000000E+00
  8.533333333333333E-002   1.772643      0.0000000E+00
  8.666666666666667E-002   1.772727      0.0000000E+00
  8.799999999999999E-002   1.772812      0.0000000E+00
  8.933333333333333E-002   1.772897      0.0000000E+00
  9.066666666666667E-002   1.772982      0.0000000E+00
  9.200000000000000E-002   1.773067      0.0000000E+00
  9.333333333333334E-002   1.773152      0.0000000E+00
  9.466666666666666E-002   1.773237      0.0000000E+00
  9.600000000000000E-002   1.773322      0.0000000E+00
  9.733333333333333E-002   1.773407      0.0000000E+00
  9.866666666666667E-002   1.773492      0.0000000E+00
  0.100000000000000        1.773577      0.0000000E+00
  0.101333333333333        1.773663      0.0000000E+00
  0.102666666666667        1.773748      0.0000000E+00
  0.104000000000000        1.773833      0.0000000E+00
  0.105333333333333        1.773918      0.0000000E+00
  0.106666666666667        1.774003      0.0000000E+00
  0.108000000000000        1.774088      0.0000000E+00
  0.109333333333333        1.774174      0.0000000E+00
  0.110666666666667        1.774259      0.0000000E+00
  0.112000000000000        1.774344      0.0000000E+00
  0.113333333333333        1.774429      0.0000000E+00
  0.114666666666667        1.774515      0.0000000E+00
  0.116000000000000        1.774600      0.0000000E+00
  0.117333333333333        1.774685      0.0000000E+00
  0.118666666666667        1.774771      0.0000000E+00
  0.120000000000000        1.774856      0.0000000E+00
  0.121333333333333        1.774942      0.0000000E+00
  0.122666666666667        1.775027      0.0000000E+00
  0.124000000000000        1.775113      0.0000000E+00
  0.125333333333333        1.775198      0.0000000E+00
  0.126666666666667        1.775283      0.0000000E+00
  0.128000000000000        1.775369      0.0000000E+00
  0.129333333333333        1.775454      0.0000000E+00
  0.130666666666667        1.775540      0.0000000E+00
  0.132000000000000        1.775626      0.0000000E+00
  0.133333333333333        1.775711      0.0000000E+00
  0.134666666666667        1.775797      0.0000000E+00
  0.136000000000000        1.775882      0.0000000E+00
  0.137333333333333        1.775968      0.0000000E+00
  0.138666666666667        1.776054      0.0000000E+00
  0.140000000000000        1.776139      0.0000000E+00
  0.141333333333333        1.776225      0.0000000E+00
  0.142666666666667        1.776311      0.0000000E+00
  0.144000000000000        1.776397      0.0000000E+00
  0.145333333333333        1.776482      0.0000000E+00
  0.146666666666667        1.776568      0.0000000E+00
  0.148000000000000        1.776654      0.0000000E+00
  0.149333333333333        1.776740      0.0000000E+00
  0.150666666666667        1.776826      0.0000000E+00
  0.152000000000000        1.776912      0.0000000E+00
  0.153333333333333        1.776998      0.0000000E+00
  0.154666666666667        1.777084      0.0000000E+00
  0.156000000000000        1.777169      0.0000000E+00
  0.157333333333333        1.777255      0.0000000E+00
  0.158666666666667        1.777341      0.0000000E+00
  0.160000000000000        1.777427      0.0000000E+00
  0.161333333333333        1.777513      0.0000000E+00
  0.162666666666667        1.777599      0.0000000E+00
  0.164000000000000        1.777686      0.0000000E+00
  0.165333333333333        1.777772      0.0000000E+00
  0.166666666666667        1.777858      0.0000000E+00
  0.168000000000000        1.777944      0.0000000E+00
  0.169333333333333        1.778030      0.0000000E+00
  0.170666666666667        1.778116      0.0000000E+00
  0.172000000000000        1.778202      0.0000000E+00
  0.173333333333333        1.778289      0.0000000E+00
  0.174666666666667        1.778375      0.0000000E+00
  0.176000000000000        1.778461      0.0000000E+00
  0.177333333333333        1.778547      0.0000000E+00
  0.178666666666667        1.778634      0.0000000E+00
  0.180000000000000        1.778720      0.0000000E+00
  0.181333333333333        1.778806      0.0000000E+00
  0.182666666666667        1.778893      0.0000000E+00
  0.184000000000000        1.778979      0.0000000E+00
  0.185333333333333        1.779065      0.0000000E+00
  0.186666666666667        1.779152      0.0000000E+00
  0.188000000000000        1.779238      0.0000000E+00
  0.189333333333333        1.779325      0.0000000E+00
  0.190666666666667        1.779411      0.0000000E+00
  0.192000000000000        1.779498      0.0000000E+00
  0.193333333333333        1.779584      0.0000000E+00
  0.194666666666667        1.779671      0.0000000E+00
  0.196000000000000        1.779757      0.0000000E+00
  0.197333333333333        1.779844      0.0000000E+00
  0.198666666666667        1.779931      0.0000000E+00
  0.200000000000000        1.780017      0.0000000E+00
  0.201333333333333        1.780104      0.0000000E+00
  0.202666666666667        1.780191      0.0000000E+00
  0.204000000000000        1.780277      0.0000000E+00
  0.205333333333333        1.780364      0.0000000E+00
  0.206666666666667        1.780451      0.0000000E+00
  0.208000000000000        1.780537      0.0000000E+00
  0.209333333333333        1.780624      0.0000000E+00
  0.210666666666667        1.780711      0.0000000E+00
  0.212000000000000        1.780798      0.0000000E+00
  0.213333333333333        1.780885      0.0000000E+00
  0.214666666666667        1.780972      0.0000000E+00
  0.216000000000000        1.781058      0.0000000E+00
  0.217333333333333        1.781145      0.0000000E+00
  0.218666666666667        1.781232      0.0000000E+00
  0.220000000000000        1.781319      0.0000000E+00
  0.221333333333333        1.781406      0.0000000E+00
  0.222666666666667        1.781493      0.0000000E+00
  0.224000000000000        1.781580      0.0000000E+00
  0.225333333333333        1.781667      0.0000000E+00
  0.226666666666667        1.781754      0.0000000E+00
  0.228000000000000        1.781841      0.0000000E+00
  0.229333333333333        1.781928      0.0000000E+00
  0.230666666666667        1.782016      0.0000000E+00
  0.232000000000000        1.782103      0.0000000E+00
  0.233333333333333        1.782190      0.0000000E+00
  0.234666666666667        1.782277      0.0000000E+00
  0.236000000000000        1.782364      0.0000000E+00
  0.237333333333333        1.782452      0.0000000E+00
  0.238666666666667        1.782539      0.0000000E+00
  0.240000000000000        1.782626      0.0000000E+00
  0.241333333333333        1.782713      0.0000000E+00
