 #  energy  real  imag
  0.000000000000000E+000  -1.888743      0.0000000E+00
  1.333333333333333E-003  -1.889257      0.0000000E+00
  2.666666666666667E-003  -1.889771      0.0000000E+00
  4.000000000000000E-003  -1.890285      0.0000000E+00
  5.333333333333333E-003  -1.890800      0.0000000E+00
  6.666666666666667E-003  -1.891315      0.0000000E+00
  8.000000000000000E-003  -1.891830      0.0000000E+00
  9.333333333333334E-003  -1.892346      0.0000000E+00
  1.066666666666667E-002  -1.892861      0.0000000E+00
  1.200000000000000E-002  -1.893378      0.0000000E+00
  1.333333333333333E-002  -1.893894      0.0000000E+00
  1.466666666666667E-002  -1.894411      0.0000000E+00
  1.600000000000000E-002  -1.894928      0.0000000E+00
  1.733333333333333E-002  -1.895445      0.0000000E+00
  1.866666666666667E-002  -1.895963      0.0000000E+00
  2.000000000000000E-002  -1.896481      0.0000000E+00
  2.133333333333333E-002  -1.896999      0.0000000E+00
  2.266666666666667E-002  -1.897518      0.0000000E+00
  2.400000000000000E-002  -1.898036      0.0000000E+00
  2.533333333333333E-002  -1.898556      0.0000000E+00
  2.666666666666667E-002  -1.899075      0.0000000E+00
  2.800000000000000E-002  -1.899595      0.0000000E+00
  2.933333333333333E-002  -1.900115      0.0000000E+00
  3.066666666666666E-002  -1.900635      0.0000000E+00
  3.200000000000000E-002  -1.901156      0.0000000E+00
  3.333333333333333E-002  -1.901677      0.0000000E+00
  3.466666666666667E-002  -1.902198      0.0000000E+00
  3.600000000000000E-002  -1.902719      0.0000000E+00
  3.733333333333334E-002  -1.903241      0.0000000E+00
  3.866666666666667E-002  -1.903764      0.0000000E+00
  4.000000000000000E-002  -1.904286      0.0000000E+00
  4.133333333333333E-002  -1.904809      0.0000000E+00
  4.266666666666667E-002  -1.905332      0.0000000E+00
  4.400000000000000E-002  -1.905855      0.0000000E+00
  4.533333333333334E-002  -1.906379      0.0000000E+00
  4.666666666666667E-002  -1.906903      0.0000000E+00
  4.800000000000000E-002  -1.907427      0.0000000E+00
  4.933333333333333E-002  -1.907952      0.0000000E+00
  5.066666666666667E-002  -1.908477      0.0000000E+00
  5.200000000000000E-002  -1.909002      0.0000000E+00
  5.333333333333334E-002  -1.909527      0.0000000E+00
  5.466666666666667E-002  -1.910053      0.0000000E+00
  5.600000000000000E-002  -1.910579      0.0000000E+00
  5.733333333333333E-002  -1.911106      0.0000000E+00
  5.866666666666667E-002  -1.911633      0.0000000E+00
  6.000000000000000E-002  -1.912160      0.0000000E+00
  6.133333333333333E-002  -1.912687      0.0000000E+00
  6.266666666666666E-002  -1.913215      0.0000000E+00
  6.400000000000000E-002  -1.913743      0.0000000E+00
  6.533333333333333E-002  -1.914271      0.0000000E+00
  6.666666666666667E-002  -1.914800      0.0000000E+00
  6.800000000000000E-002  -1.915328      0.0000000E+00
  6.933333333333333E-002  -1.915858      0.0000000E+00
  7.066666666666667E-002  -1.916387      0.0000000E+00
  7.199999999999999E-002  -1.916917      0.0000000E+00
  7.333333333333333E-002  -1.917447      0.0000000E+00
  7.466666666666667E-002  -1.917978      0.0000000E+00
  7.600000000000000E-002  -1.918508      0.0000000E+00
  7.733333333333334E-002  -1.919039      0.0000000E+00
  7.866666666666666E-002  -1.919571      0.0000000E+00
  8.000000000000000E-002  -1.920103      0.0000000E+00
  8.133333333333333E-002  -1.920635      0.0000000E+00
  8.266666666666667E-002  -1.921167      0.0000000E+00
  8.400000000000001E-002  -1.921700      0.0000000E+00
  8.533333333333333E-002  -1.922233      0.0000000E+00
